freq_a,freq_b,gap,omega_a,omega_b,method,mean_rel_err
25,42,17,27,44,identity,2.0070013
25,42,17,27,44,real_scalar,0.99993755
25,42,17,27,44,complex_scalar,0.99532868
25,42,17,27,44,diag_complex,0.99631363
25,43,18,27,45,identity,2.0505831
25,43,18,27,45,real_scalar,0.99989933
25,43,18,27,45,complex_scalar,0.99527046
25,43,18,27,45,diag_complex,0.99591247
25,44,19,27,46,identity,2.1000818
25,44,19,27,46,real_scalar,0.9999095
25,44,19,27,46,complex_scalar,0.99521417
25,44,19,27,46,diag_complex,0.99525027
25,45,20,27,47,identity,2.1162702
25,45,20,27,47,real_scalar,0.99996461
25,45,20,27,47,complex_scalar,0.9956004
25,45,20,27,47,diag_complex,0.99531545
25,46,21,27,48,identity,2.1600255
25,46,21,27,48,real_scalar,0.99999624
25,46,21,27,48,complex_scalar,0.99633899
25,46,21,27,48,diag_complex,0.99599156
25,47,22,27,49,identity,2.2047154
25,47,22,27,49,real_scalar,1.0000027
25,47,22,27,49,complex_scalar,0.99708034
25,47,22,27,49,diag_complex,0.99682331
25,48,23,27,50,identity,2.2110245
25,48,23,27,50,real_scalar,0.99999001
25,48,23,27,50,complex_scalar,0.99769057
25,48,23,27,50,diag_complex,0.99740102
25,49,24,27,51,identity,2.2221063
25,49,24,27,51,real_scalar,0.99991548
25,49,24,27,51,complex_scalar,0.998006
25,49,24,27,51,diag_complex,0.99750336
25,50,25,27,52,identity,2.2342587
25,50,25,27,52,real_scalar,0.99977763
25,50,25,27,52,complex_scalar,0.99792485
25,50,25,27,52,diag_complex,0.99746633
26,27,1,28,29,identity,0.49415321
26,27,1,28,29,real_scalar,0.46254031
26,27,1,28,29,complex_scalar,0.2965977
26,27,1,28,29,diag_complex,0.27952432
26,28,2,28,30,identity,0.87913776
26,28,2,28,30,real_scalar,0.74794798
26,28,2,28,30,complex_scalar,0.52637431
26,28,2,28,30,diag_complex,0.49870174
26,29,3,28,31,identity,1.1493544
26,29,3,28,31,real_scalar,0.90084286
26,29,3,28,31,complex_scalar,0.68414448
26,29,3,28,31,diag_complex,0.64869779
26,30,4,28,32,identity,1.3704481
26,30,4,28,32,real_scalar,0.97295612
26,30,4,28,32,complex_scalar,0.78903908
26,30,4,28,32,diag_complex,0.75189719
26,31,5,28,33,identity,1.5395126
26,31,5,28,33,real_scalar,0.99580357
26,31,5,28,33,complex_scalar,0.86286112
26,31,5,28,33,diag_complex,0.82858199
26,32,6,28,34,identity,1.6341798
26,32,6,28,34,real_scalar,0.99998387
26,32,6,28,34,complex_scalar,0.91789911
26,32,6,28,34,diag_complex,0.88766834
26,33,7,28,35,identity,1.6861951
26,33,7,28,35,real_scalar,0.99968265
26,33,7,28,35,complex_scalar,0.95500391
26,33,7,28,35,diag_complex,0.93012848
26,34,8,28,36,identity,1.7332132
26,34,8,28,36,real_scalar,0.99992014
26,34,8,28,36,complex_scalar,0.9739585
26,34,8,28,36,diag_complex,0.95464252
26,35,9,28,37,identity,1.7415348
26,35,9,28,37,real_scalar,0.99992647
26,35,9,28,37,complex_scalar,0.98087971
26,35,9,28,37,diag_complex,0.96696786
26,36,10,28,38,identity,1.749046
26,36,10,28,38,real_scalar,0.99979913
26,36,10,28,38,complex_scalar,0.98271399
26,36,10,28,38,diag_complex,0.97271877
26,37,11,28,39,identity,1.805382
26,37,11,28,39,real_scalar,0.99989798
26,37,11,28,39,complex_scalar,0.98345573
26,37,11,28,39,diag_complex,0.97610463
26,38,12,28,40,identity,1.8533829
26,38,12,28,40,real_scalar,1.0000064
26,38,12,28,40,complex_scalar,0.98549817
26,38,12,28,40,diag_complex,0.98019167
26,39,13,28,41,identity,1.8876772
26,39,13,28,41,real_scalar,0.99997837
26,39,13,28,41,complex_scalar,0.98869624
26,39,13,28,41,diag_complex,0.98497779
26,40,14,28,42,identity,1.9405239
26,40,14,28,42,real_scalar,0.99995332
26,40,14,28,42,complex_scalar,0.99178149
26,40,14,28,42,diag_complex,0.9895006
26,41,15,28,43,identity,1.9826499
26,41,15,28,43,real_scalar,0.99999793
26,41,15,28,43,complex_scalar,0.99386818
26,41,15,28,43,diag_complex,0.99324697
26,42,16,28,44,identity,1.9922312
26,42,16,28,44,real_scalar,0.99997719
26,42,16,28,44,complex_scalar,0.99493522
26,42,16,28,44,diag_complex,0.99543189
26,43,17,28,45,identity,2.0321383
26,43,17,28,45,real_scalar,0.9999151
26,43,17,28,45,complex_scalar,0.99516822
26,43,17,28,45,diag_complex,0.99566878
26,44,18,28,46,identity,2.0771842
26,44,18,28,46,real_scalar,0.99986225
26,44,18,28,46,complex_scalar,0.99505005
26,44,18,28,46,diag_complex,0.99504761
26,45,19,28,47,identity,2.0912387
26,45,19,28,47,real_scalar,0.9999029
26,45,19,28,47,complex_scalar,0.99513552
26,45,19,28,47,diag_complex,0.99470748
26,46,20,28,48,identity,2.1357224
26,46,20,28,48,real_scalar,0.99996613
26,46,20,28,48,complex_scalar,0.99565709
26,46,20,28,48,diag_complex,0.99493424
26,47,21,28,49,identity,2.1817917
26,47,21,28,49,real_scalar,0.99998176
26,47,21,28,49,complex_scalar,0.99641242
26,47,21,28,49,diag_complex,0.99570859
26,48,22,28,50,identity,2.18962
26,48,22,28,50,real_scalar,0.99997892
26,48,22,28,50,complex_scalar,0.9971516
26,48,22,28,50,diag_complex,0.99666219
26,49,23,28,51,identity,2.2021105
26,49,23,28,51,real_scalar,0.99993681
26,49,23,28,51,complex_scalar,0.99767441
26,49,23,28,51,diag_complex,0.99711441
26,50,24,28,52,identity,2.2141274
26,50,24,28,52,real_scalar,0.99981798
26,50,24,28,52,complex_scalar,0.99781687
26,50,24,28,52,diag_complex,0.99706187
27,28,1,29,30,identity,0.45457867
27,28,1,29,30,real_scalar,0.42679586
27,28,1,29,30,complex_scalar,0.29238371
27,28,1,29,30,diag_complex,0.27570453
27,29,2,29,31,identity,0.82959391
27,29,2,29,31,real_scalar,0.72873263
27,29,2,29,31,complex_scalar,0.52482154
27,29,2,29,31,diag_complex,0.49432179
27,30,3,29,32,identity,1.1300689
27,30,3,29,32,real_scalar,0.89794382
27,30,3,29,32,complex_scalar,0.68471535
27,30,3,29,32,diag_complex,0.64910828
27,31,4,29,33,identity,1.3486324
27,31,4,29,33,real_scalar,0.96773507
27,31,4,29,33,complex_scalar,0.79013055
27,31,4,29,33,diag_complex,0.75566513
27,32,5,29,34,identity,1.4882842
27,32,5,29,34,real_scalar,0.99320685
27,32,5,29,34,complex_scalar,0.86485935
27,32,5,29,34,diag_complex,0.83293434
27,33,6,29,35,identity,1.5882876
27,33,6,29,35,real_scalar,0.99980521
27,33,6,29,35,complex_scalar,0.91946546
27,33,6,29,35,diag_complex,0.89170525
27,34,7,29,36,identity,1.6645512
27,34,7,29,36,real_scalar,0.99995438
27,34,7,29,36,complex_scalar,0.95529782
27,34,7,29,36,diag_complex,0.93309548
27,35,8,29,37,identity,1.6792489
27,35,8,29,37,real_scalar,1.0000041
27,35,8,29,37,complex_scalar,0.97331642
27,35,8,29,37,diag_complex,0.957386
27,36,9,29,38,identity,1.6805091
27,36,9,29,38,real_scalar,0.99985202
27,36,9,29,38,complex_scalar,0.98008939
27,36,9,29,38,diag_complex,0.96872631
27,37,10,29,39,identity,1.7233989
27,37,10,29,39,real_scalar,0.9997106
27,37,10,29,39,complex_scalar,0.9819502
27,37,10,29,39,diag_complex,0.97364651
27,38,11,29,40,identity,1.7626637
27,38,11,29,40,real_scalar,0.99979727
27,38,11,29,40,complex_scalar,0.98330886
27,38,11,29,40,diag_complex,0.97729748
27,39,12,29,41,identity,1.7968824
27,39,12,29,41,real_scalar,0.99998162
27,39,12,29,41,complex_scalar,0.9857112
27,39,12,29,41,diag_complex,0.98121151
27,40,13,29,42,identity,1.8534242
27,40,13,29,42,real_scalar,0.99999822
27,40,13,29,42,complex_scalar,0.98896473
27,40,13,29,42,diag_complex,0.98538624
27,41,14,29,43,identity,1.8978283
27,41,14,29,43,real_scalar,0.99999875
27,41,14,29,43,complex_scalar,0.99203018
27,41,14,29,43,diag_complex,0.98988321
27,42,15,29,44,identity,1.9081221
27,42,15,29,44,real_scalar,0.99999265
27,42,15,29,44,complex_scalar,0.99406048
27,42,15,29,44,diag_complex,0.99328901
27,43,16,29,45,identity,1.9437974
27,43,16,29,45,real_scalar,0.99993485
27,43,16,29,45,complex_scalar,0.99493179
27,43,16,29,45,diag_complex,0.99454665
27,44,17,29,46,identity,1.9822179
27,44,17,29,46,real_scalar,0.99982238
27,44,17,29,46,complex_scalar,0.99507922
27,44,17,29,46,diag_complex,0.99442387
27,45,18,29,47,identity,1.9917276
27,45,18,29,47,real_scalar,0.99979021
27,45,18,29,47,complex_scalar,0.99506118
27,45,18,29,47,diag_complex,0.99415659
27,46,19,29,48,identity,2.0319278
27,46,19,29,48,real_scalar,0.99986485
27,46,19,29,48,complex_scalar,0.99527919
27,46,19,29,48,diag_complex,0.99416767
27,47,20,29,49,identity,2.0762859
27,47,20,29,49,real_scalar,0.99991275
27,47,20,29,49,complex_scalar,0.99586299
27,47,20,29,49,diag_complex,0.99476927
27,48,21,29,50,identity,2.085794
27,48,21,29,50,real_scalar,0.99993079
27,48,21,29,50,complex_scalar,0.99662283
27,48,21,29,50,diag_complex,0.99589481
27,49,22,29,51,identity,2.0992033
27,49,22,29,51,real_scalar,0.999908
27,49,22,29,51,complex_scalar,0.99728573
27,49,22,29,51,diag_complex,0.99663227
27,50,23,29,52,identity,2.1111157
27,50,23,29,52,real_scalar,0.9998093
27,50,23,29,52,complex_scalar,0.99763207
27,50,23,29,52,diag_complex,0.99662287
28,29,1,30,31,identity,0.44889455
28,29,1,30,31,real_scalar,0.43371154
28,29,1,30,31,complex_scalar,0.2921752
28,29,1,30,31,diag_complex,0.27252142
28,30,2,30,32,identity,0.8464153
28,30,2,30,32,real_scalar,0.74872188
28,30,2,30,32,complex_scalar,0.52535353
28,30,2,30,32,diag_complex,0.49544964
28,31,3,30,33,identity,1.1351744
28,31,3,30,33,real_scalar,0.90278096
28,31,3,30,33,complex_scalar,0.68417942
28,31,3,30,33,diag_complex,0.6535593
28,32,4,30,34,identity,1.3246061
28,32,4,30,34,real_scalar,0.96908358
28,32,4,30,34,complex_scalar,0.7913092
28,32,4,30,34,diag_complex,0.76212138
28,33,5,30,35,identity,1.4685098
28,33,5,30,35,real_scalar,0.99522509
28,33,5,30,35,complex_scalar,0.86601479
28,33,5,30,35,diag_complex,0.83941278
28,34,6,30,36,identity,1.5837864
28,34,6,30,36,real_scalar,0.99993055
28,34,6,30,36,complex_scalar,0.92030513
28,34,6,30,36,diag_complex,0.89758624
28,35,7,30,37,identity,1.6234493
28,35,7,30,37,real_scalar,0.99997984
28,35,7,30,37,complex_scalar,0.95538327
28,35,7,30,37,diag_complex,0.93825965
28,36,8,30,38,identity,1.6302603
28,36,8,30,38,real_scalar,1.0000465
28,36,8,30,38,complex_scalar,0.97311533
28,36,8,30,38,diag_complex,0.96034544
28,37,9,30,39,identity,1.6624429
28,37,9,30,39,real_scalar,0.99995003
28,37,9,30,39,complex_scalar,0.9796651
28,37,9,30,39,diag_complex,0.96993448
28,38,10,30,40,identity,1.6895027
28,38,10,30,40,real_scalar,0.9997934
28,38,10,30,40,complex_scalar,0.98184463
28,38,10,30,40,diag_complex,0.97459538
28,39,11,30,41,identity,1.7165437
28,39,11,30,41,real_scalar,0.99990106
28,39,11,30,41,complex_scalar,0.98350549
28,39,11,30,41,diag_complex,0.97806472
28,40,12,30,42,identity,1.7712574
28,40,12,30,42,real_scalar,1.0000009
28,40,12,30,42,complex_scalar,0.98595299
28,40,12,30,42,diag_complex,0.98137382
28,41,13,30,43,identity,1.8184701
28,41,13,30,43,real_scalar,0.99999029
28,41,13,30,43,complex_scalar,0.98924427
28,41,13,30,43,diag_complex,0.98571423
28,42,14,30,44,identity,1.8328669
28,42,14,30,44,real_scalar,0.99999057
28,42,14,30,44,complex_scalar,0.99223893
28,42,14,30,44,diag_complex,0.9900052
28,43,15,30,45,identity,1.8675976
28,43,15,30,45,real_scalar,1.0000006
28,43,15,30,45,complex_scalar,0.99408518
28,43,15,30,45,diag_complex,0.99242158
28,44,16,30,46,identity,1.9015586
28,44,16,30,46,real_scalar,0.99994134
28,44,16,30,46,complex_scalar,0.99486317
28,44,16,30,46,diag_complex,0.99317225
28,45,17,30,47,identity,1.9070911
28,45,17,30,47,real_scalar,0.99986252
28,45,17,30,47,complex_scalar,0.99507735
28,45,17,30,47,diag_complex,0.9934261
28,46,18,30,48,identity,1.941276
28,46,18,30,48,real_scalar,0.99986262
28,46,18,30,48,complex_scalar,0.99515672
28,46,18,30,48,diag_complex,0.99362198
28,47,19,30,49,identity,1.9816275
28,47,19,30,49,real_scalar,0.9998898
28,47,19,30,49,complex_scalar,0.99547134
28,47,19,30,49,diag_complex,0.99401882
28,48,20,30,50,identity,1.9917619
28,48,20,30,50,real_scalar,0.99992266
28,48,20,30,50,complex_scalar,0.99608866
28,48,20,30,50,diag_complex,0.99496458
28,49,21,30,51,identity,2.0059699
28,49,21,30,51,real_scalar,0.99992946
28,49,21,30,51,complex_scalar,0.99680834
28,49,21,30,51,diag_complex,0.99581786
28,50,22,30,52,identity,2.0179414
28,50,22,30,52,real_scalar,0.99987428
28,50,22,30,52,complex_scalar,0.99733551
28,50,22,30,52,diag_complex,0.99594726
29,30,1,31,32,identity,0.48057806
29,30,1,31,32,real_scalar,0.45678213
29,30,1,31,32,complex_scalar,0.29341315
29,30,1,31,32,diag_complex,0.27786045
29,31,2,31,33,identity,0.87008502
29,31,2,31,33,real_scalar,0.75119018
29,31,2,31,33,complex_scalar,0.52309403
29,31,2,31,33,diag_complex,0.50225592
29,32,3,31,34,identity,1.1401477
29,32,3,31,34,real_scalar,0.90138476
29,32,3,31,34,complex_scalar,0.68272793
29,32,3,31,34,diag_complex,0.66103362
29,33,4,31,35,identity,1.342396
29,33,4,31,35,real_scalar,0.97232711
29,33,4,31,35,complex_scalar,0.78933354
29,33,4,31,35,diag_complex,0.7690463
29,34,5,31,36,identity,1.5050029
29,34,5,31,36,real_scalar,0.99571329
29,34,5,31,36,complex_scalar,0.86444784
29,34,5,31,36,diag_complex,0.84688038
29,35,6,31,37,identity,1.5883006
29,35,6,31,37,real_scalar,0.99984915
29,35,6,31,37,complex_scalar,0.91924812
29,35,6,31,37,diag_complex,0.90568446
29,36,7,31,38,identity,1.624464
29,36,7,31,38,real_scalar,0.99991364
29,36,7,31,38,complex_scalar,0.95464488
29,36,7,31,38,diag_complex,0.9439113
29,37,8,31,39,identity,1.6615361
29,37,8,31,39,real_scalar,1.0000108
29,37,8,31,39,complex_scalar,0.97255876
29,37,8,31,39,diag_complex,0.96379492
29,38,9,31,40,identity,1.6802675
29,38,9,31,40,real_scalar,0.99996669
29,38,9,31,40,complex_scalar,0.97945407
29,38,9,31,40,diag_complex,0.9727762
29,39,10,31,41,identity,1.6974868
29,39,10,31,41,real_scalar,0.99988915
29,39,10,31,41,complex_scalar,0.98204745
29,39,10,31,41,diag_complex,0.97720067
29,40,11,31,42,identity,1.7459469
29,40,11,31,42,real_scalar,0.99995665
29,40,11,31,42,complex_scalar,0.98378006
29,40,11,31,42,diag_complex,0.97982129
29,41,12,31,43,identity,1.7937981
29,41,12,31,43,real_scalar,0.99999912
29,41,12,31,43,complex_scalar,0.98631695
29,41,12,31,43,diag_complex,0.9830434
29,42,13,31,44,identity,1.8140737
29,42,13,31,44,real_scalar,0.99998887
29,42,13,31,44,complex_scalar,0.98945121
29,42,13,31,44,diag_complex,0.98711353
29,43,14,31,45,identity,1.8541704
29,43,14,31,45,real_scalar,0.99998951
29,43,14,31,45,complex_scalar,0.99219344
29,43,14,31,45,diag_complex,0.99028316
29,44,15,31,46,identity,1.8891904
29,44,15,31,46,real_scalar,1.000002
29,44,15,31,46,complex_scalar,0.99392687
29,44,15,31,46,diag_complex,0.9920658
29,45,16,31,47,identity,1.8929441
29,45,16,31,47,real_scalar,0.9999501
29,45,16,31,47,complex_scalar,0.99474899
29,45,16,31,47,diag_complex,0.99304811
29,46,17,31,48,identity,1.9232231
29,46,17,31,48,real_scalar,0.99989846
29,46,17,31,48,complex_scalar,0.99502043
29,46,17,31,48,diag_complex,0.99356825
29,47,18,31,49,identity,1.9599974
29,47,18,31,49,real_scalar,0.99986675
29,47,18,31,49,complex_scalar,0.99519656
29,47,18,31,49,diag_complex,0.99384598
29,48,19,31,50,identity,1.969106
29,48,19,31,50,real_scalar,0.99988046
29,48,19,31,50,complex_scalar,0.99555739
29,48,19,31,50,diag_complex,0.99441658
29,49,20,31,51,identity,1.9845187
29,49,20,31,51,real_scalar,0.99991088
29,49,20,31,51,complex_scalar,0.99614481
29,49,20,31,51,diag_complex,0.99513877
29,50,21,31,52,identity,1.9981847
29,50,21,31,52,real_scalar,0.99989308
29,50,21,31,52,complex_scalar,0.99676107
29,50,21,31,52,diag_complex,0.99542867
30,31,1,32,33,identity,0.46305944
30,31,1,32,33,real_scalar,0.43528051
30,31,1,32,33,complex_scalar,0.2897221
30,31,1,32,33,diag_complex,0.27893083
30,32,2,32,34,identity,0.83535536
30,32,2,32,34,real_scalar,0.72983837
30,32,2,32,34,complex_scalar,0.52027467
30,32,2,32,34,diag_complex,0.50363512
30,33,3,32,35,identity,1.1209622
30,33,3,32,35,real_scalar,0.89602329
30,33,3,32,35,complex_scalar,0.67973183
30,33,3,32,35,diag_complex,0.66219096
30,34,4,32,36,identity,1.3383575
30,34,4,32,36,real_scalar,0.96765377
30,34,4,32,36,complex_scalar,0.78618862
30,34,4,32,36,diag_complex,0.7707711
30,35,5,32,37,identity,1.4712303
30,35,5,32,37,real_scalar,0.99283306
30,35,5,32,37,complex_scalar,0.86220541
30,35,5,32,37,diag_complex,0.84988973
30,36,6,32,38,identity,1.5580453
30,36,6,32,38,real_scalar,0.9997075
30,36,6,32,38,complex_scalar,0.9172112
30,36,6,32,38,diag_complex,0.9069964
30,37,7,32,39,identity,1.6257841
30,37,7,32,39,real_scalar,0.99995315
30,37,7,32,39,complex_scalar,0.95316703
30,37,7,32,39,diag_complex,0.94462148
30,38,8,32,40,identity,1.6502107
30,38,8,32,40,real_scalar,1.000009
30,38,8,32,40,complex_scalar,0.97158373
30,38,8,32,40,diag_complex,0.96508857
30,39,9,32,41,identity,1.6606661
30,39,9,32,41,real_scalar,0.99996288
30,39,9,32,41,complex_scalar,0.97926503
30,39,9,32,41,diag_complex,0.97469202
30,40,10,32,42,identity,1.6980838
30,40,10,32,42,real_scalar,0.9998962
30,40,10,32,42,complex_scalar,0.98231838
30,40,10,32,42,diag_complex,0.97868236
30,41,11,32,43,identity,1.7383372
30,41,11,32,43,real_scalar,0.99990231
30,41,11,32,43,complex_scalar,0.98445774
30,41,11,32,43,diag_complex,0.98132508
30,42,12,32,44,identity,1.7584645
30,42,12,32,44,real_scalar,0.99997461
30,42,12,32,44,complex_scalar,0.98691291
30,42,12,32,44,diag_complex,0.98454213
30,43,13,32,45,identity,1.8025972
30,43,13,32,45,real_scalar,1.000003
30,43,13,32,45,complex_scalar,0.98966275
30,43,13,32,45,diag_complex,0.98767147
30,44,14,32,46,identity,1.8408355
30,44,14,32,46,real_scalar,1.000006
30,44,14,32,46,complex_scalar,0.99218445
30,44,14,32,46,diag_complex,0.99032282
30,45,15,32,47,identity,1.8457561
30,45,15,32,47,real_scalar,0.99998138
30,45,15,32,47,complex_scalar,0.99388064
30,45,15,32,47,diag_complex,0.99230416
30,46,16,32,48,identity,1.8731518
30,46,16,32,48,real_scalar,0.99992213
30,46,16,32,48,complex_scalar,0.99470446
30,46,16,32,48,diag_complex,0.99343851
30,47,17,32,49,identity,1.9053166
30,47,17,32,49,real_scalar,0.99983175
30,47,17,32,49,complex_scalar,0.99507008
30,47,17,32,49,diag_complex,0.99394839
30,48,18,32,50,identity,1.9110575
30,48,18,32,50,real_scalar,0.99977468
30,48,18,32,50,complex_scalar,0.99533389
30,48,18,32,50,diag_complex,0.99427278
30,49,19,32,51,identity,1.9246211
30,49,19,32,51,real_scalar,0.99978532
30,49,19,32,51,complex_scalar,0.99565006
30,49,19,32,51,diag_complex,0.99455155
30,50,20,32,52,identity,1.9388946
30,50,20,32,52,real_scalar,0.99979029
30,50,20,32,52,complex_scalar,0.99611244
30,50,20,32,52,diag_complex,0.99468548
31,32,1,33,34,identity,0.44141252
31,32,1,33,34,real_scalar,0.42379342
31,32,1,33,34,complex_scalar,0.28787143
31,32,1,33,34,diag_complex,0.27630558
31,33,2,33,35,identity,0.82467328
31,33,2,33,35,real_scalar,0.73410426
31,33,2,33,35,complex_scalar,0.51761892
31,33,2,33,35,diag_complex,0.5004778
31,34,3,33,36,identity,1.1131912
31,34,3,33,36,real_scalar,0.89433538
31,34,3,33,36,complex_scalar,0.67582165
31,34,3,33,36,diag_complex,0.65905954
31,35,4,33,37,identity,1.2982054
31,35,4,33,37,real_scalar,0.96376771
31,35,4,33,37,complex_scalar,0.78332811
31,35,4,33,37,diag_complex,0.76814899
31,36,5,33,38,identity,1.4347994
31,36,5,33,38,real_scalar,0.99341023
31,36,5,33,38,complex_scalar,0.85935565
31,36,5,33,38,diag_complex,0.84514191
31,37,6,33,39,identity,1.5464241
31,37,6,33,39,real_scalar,0.99979851
31,37,6,33,39,complex_scalar,0.91511979
31,37,6,33,39,diag_complex,0.90255264
31,38,7,33,40,identity,1.5972583
31,38,7,33,40,real_scalar,0.99996473
31,38,7,33,40,complex_scalar,0.95134399
31,38,7,33,40,diag_complex,0.94116239
31,39,8,33,41,identity,1.6143809
31,39,8,33,41,real_scalar,0.99998883
31,39,8,33,41,complex_scalar,0.97031263
31,39,8,33,41,diag_complex,0.9624415
31,40,9,33,42,identity,1.6442735
31,40,9,33,42,real_scalar,1.0000043
31,40,9,33,42,complex_scalar,0.97856832
31,40,9,33,42,diag_complex,0.97232474
31,41,10,33,43,identity,1.6742017
31,41,10,33,43,real_scalar,0.99992701
31,41,10,33,43,complex_scalar,0.9822773
31,41,10,33,43,diag_complex,0.97705798
31,42,11,33,44,identity,1.6881312
31,42,11,33,44,real_scalar,0.99993116
31,42,11,33,44,complex_scalar,0.98467968
31,42,11,33,44,diag_complex,0.98054124
31,43,12,33,45,identity,1.7294143
31,43,12,33,45,real_scalar,0.99999142
31,43,12,33,45,complex_scalar,0.98694088
31,43,12,33,45,diag_complex,0.98348122
31,44,13,33,46,identity,1.7690824
31,44,13,33,46,real_scalar,1.0000027
31,44,13,33,46,complex_scalar,0.98965184
31,44,13,33,46,diag_complex,0.98655137
31,45,14,33,47,identity,1.7774518
31,45,14,33,47,real_scalar,1.0000046
31,45,14,33,47,complex_scalar,0.99220095
31,45,14,33,47,diag_complex,0.98965801
31,46,15,33,48,identity,1.8037044
31,46,15,33,48,real_scalar,0.99998979
31,46,15,33,48,complex_scalar,0.9938873
31,46,15,33,48,diag_complex,0.9919835
31,47,16,33,49,identity,1.8318565
31,47,16,33,49,real_scalar,0.99991651
31,47,16,33,49,complex_scalar,0.99477658
31,47,16,33,49,diag_complex,0.99330616
31,48,17,33,50,identity,1.8343968
31,48,17,33,50,real_scalar,0.99981777
31,48,17,33,50,complex_scalar,0.99526994
31,48,17,33,50,diag_complex,0.99385959
31,49,18,33,51,identity,1.8439338
31,49,18,33,51,real_scalar,0.99975108
31,49,18,33,51,complex_scalar,0.9955183
31,49,18,33,51,diag_complex,0.99386636
31,50,19,33,52,identity,1.8557617
31,50,19,33,52,real_scalar,0.99971197
31,50,19,33,52,complex_scalar,0.99574097
31,50,19,33,52,diag_complex,0.99367886
32,33,1,34,35,identity,0.46003347
32,33,1,34,35,real_scalar,0.44227457
32,33,1,34,35,complex_scalar,0.28668059
32,33,1,34,35,diag_complex,0.27521039
32,34,2,34,36,identity,0.8425062
32,34,2,34,36,real_scalar,0.73934531
32,34,2,34,36,complex_scalar,0.51349089
32,34,2,34,36,diag_complex,0.49773767
32,35,3,34,37,identity,1.1026377
32,35,3,34,37,real_scalar,0.89109569
32,35,3,34,37,complex_scalar,0.67185689
32,35,3,34,37,diag_complex,0.65464678
32,36,4,34,38,identity,1.296122
32,36,4,34,38,real_scalar,0.96720067
32,36,4,34,38,complex_scalar,0.77914248
32,36,4,34,38,diag_complex,0.76076314
32,37,5,34,39,identity,1.4551371
32,37,5,34,39,real_scalar,0.99460628
32,37,5,34,39,complex_scalar,0.85638229
32,37,5,34,39,diag_complex,0.83869696
32,38,6,34,40,identity,1.5483715
32,38,6,34,40,real_scalar,0.99980265
32,38,6,34,40,complex_scalar,0.91296178
32,38,6,34,40,diag_complex,0.89709534
32,39,7,34,41,identity,1.593195
32,39,7,34,41,real_scalar,0.99989909
32,39,7,34,41,complex_scalar,0.94941954
32,39,7,34,41,diag_complex,0.93559451
32,40,8,34,42,identity,1.6293104
32,40,8,34,42,real_scalar,0.99993038
32,40,8,34,42,complex_scalar,0.96899865
32,40,8,34,42,diag_complex,0.9578532
32,41,9,34,43,identity,1.6530412
32,41,9,34,43,real_scalar,1.0000107
32,41,9,34,43,complex_scalar,0.97795431
32,41,9,34,43,diag_complex,0.96924794
32,42,10,34,44,identity,1.659023
32,42,10,34,44,real_scalar,0.99995548
32,42,10,34,44,complex_scalar,0.98202991
32,42,10,34,44,diag_complex,0.97533276
32,43,11,34,45,identity,1.693745
32,43,11,34,45,real_scalar,0.99996864
32,43,11,34,45,complex_scalar,0.98412208
32,43,11,34,45,diag_complex,0.97862405
32,44,12,34,46,identity,1.7324276
32,44,12,34,46,real_scalar,0.9999961
32,44,12,34,46,complex_scalar,0.98634027
32,44,12,34,46,diag_complex,0.98145015
32,45,13,34,47,identity,1.7455164
32,45,13,34,47,real_scalar,1.0000029
32,45,13,34,47,complex_scalar,0.98916969
32,45,13,34,47,diag_complex,0.98494575
32,46,14,34,48,identity,1.7753795
32,46,14,34,48,real_scalar,0.9999996
32,46,14,34,48,complex_scalar,0.99183268
32,46,14,34,48,diag_complex,0.98841904
32,47,15,34,49,identity,1.8033512
32,47,15,34,49,real_scalar,0.99999511
32,47,15,34,49,complex_scalar,0.99366573
32,47,15,34,49,diag_complex,0.99103627
32,48,16,34,50,identity,1.8044771
32,48,16,34,50,real_scalar,0.99993909
32,48,16,34,50,complex_scalar,0.99477176
32,48,16,34,50,diag_complex,0.99245901
32,49,17,34,51,identity,1.8111329
32,49,17,34,51,real_scalar,0.99984995
32,49,17,34,51,complex_scalar,0.99532087
32,49,17,34,51,diag_complex,0.99287453
32,50,18,34,52,identity,1.8198211
32,50,18,34,52,real_scalar,0.99974565
32,50,18,34,52,complex_scalar,0.99553352
32,50,18,34,52,diag_complex,0.99274207
33,34,1,35,36,identity,0.45563743
33,34,1,35,36,real_scalar,0.43022569
33,34,1,35,36,complex_scalar,0.28340517
33,34,1,35,36,diag_complex,0.2739037
33,35,2,35,37,identity,0.81490657
33,35,2,35,37,real_scalar,0.71894266
33,35,2,35,37,complex_scalar,0.50985741
33,35,2,35,37,diag_complex,0.49361991
33,36,3,35,38,identity,1.0905545
33,36,3,35,38,real_scalar,0.88811541
33,36,3,35,38,complex_scalar,0.66831478
33,36,3,35,38,diag_complex,0.64721356
33,37,4,35,39,identity,1.3060425
33,37,4,35,39,real_scalar,0.96537973
33,37,4,35,39,complex_scalar,0.77675859
33,37,4,35,39,diag_complex,0.75451819
33,38,5,35,40,identity,1.4488438
33,38,5,35,40,real_scalar,0.99270056
33,38,5,35,40,complex_scalar,0.85537918
33,38,5,35,40,diag_complex,0.83369032
33,39,6,35,41,identity,1.5398752
33,39,6,35,41,real_scalar,0.99960539
33,39,6,35,41,complex_scalar,0.9114979
33,39,6,35,41,diag_complex,0.89071493
33,40,7,35,42,identity,1.6051076
33,40,7,35,42,real_scalar,0.99997164
